device,timestamp,server_id,server_name,server_country,server_sponsor,server_host,server_location,ping_ms,download_mbps,upload_mbps,download_bytes,upload_bytes,bytes_sent,bytes_received,client_ip,client_isp,isp,interface_external_ip,result_id,result_url,cli_type
OLT Punto Rojo 1,2025-08-21T01:39:21.763020,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,15.751,165.509088,134.85384,273412620,72225699,,,,,Telecable Costa Rica,190.113.114.238,846e9e10-d8ef-48e5-8bb0-02c08e4cda58,https://www.speedtest.net/result/c/846e9e10-d8ef-48e5-8bb0-02c08e4cda58,official
OLT Punto Rojo 1,2025-08-21T01:39:53.711648,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.502,163.780848,142.492952,182252628,175866118,,,,,Telecable Costa Rica,190.113.114.238,31e5daf7-4d7e-46a2-9009-5833c72e9778,https://www.speedtest.net/result/c/31e5daf7-4d7e-46a2-9009-5833c72e9778,official
OLT Punto Rojo 1,2025-08-21T01:47:21.672312,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.237,415.054256,440.690616,555540396,518876715,,,,,Telecable Economico,200.229.0.182,66dc16ca-8ad3-4618-b92f-5221b916e4a4,https://www.speedtest.net/result/c/66dc16ca-8ad3-4618-b92f-5221b916e4a4,official
OLT Punto Rojo 1,2025-08-21T01:47:55.598628,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",39.013,16.159664,433.693648,20602492,597761063,,,,,Telecable Economico,200.229.0.182,4468b573-88c6-4c95-acb2-212f4cf06c7f,https://www.speedtest.net/result/c/4468b573-88c6-4c95-acb2-212f4cf06c7f,official
OLT Punto Rojo 1,2025-08-21T01:53:26.656945,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.303,414.117856,442.800168,543414724,522090855,,,,,Telecable Economico,200.229.0.182,5d01adc4-57af-4cb4-8935-b76a0af4a7db,https://www.speedtest.net/result/c/5d01adc4-57af-4cb4-8935-b76a0af4a7db,official
OLT Punto Rojo 1,2025-08-21T01:54:01.506742,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.964,17.41904,394.790392,28885284,352893140,,,,,Telecable Economico,200.229.0.182,0aabe43e-d41d-4207-9070-05075855b5ce,https://www.speedtest.net/result/c/0aabe43e-d41d-4207-9070-05075855b5ce,official
OLT Punto Rojo 1,2025-08-21T01:59:32.506609,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.499,413.170944,443.525472,546222608,522445023,,,,,Telecable Economico,200.229.0.182,2d7a1516-93e4-4ae1-bb77-c16a0f10ae73,https://www.speedtest.net/result/c/2d7a1516-93e4-4ae1-bb77-c16a0f10ae73,official
OLT Punto Rojo 1,2025-08-21T02:00:12.033311,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.993,17.346152,440.096584,29869448,678915359,,,,,Telecable Economico,200.229.0.182,ae5a870f-0ed9-44a2-b442-bc8b60d19459,https://www.speedtest.net/result/c/ae5a870f-0ed9-44a2-b442-bc8b60d19459,official
OLT Punto Rojo 1,2025-08-21T02:05:43.535195,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.489,414.81276,444.376272,559969840,552804956,,,,,Telecable Economico,200.229.0.182,a162136b-8056-4584-b07b-45b4ab8e450f,https://www.speedtest.net/result/c/a162136b-8056-4584-b07b-45b4ab8e450f,official
OLT Punto Rojo 1,2025-08-21T02:06:15.229017,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.995,19.41716,426.579984,29393604,389985410,,,,,Telecable Economico,200.229.0.182,d3690a15-038d-4d7a-835e-7949c3d3f9a1,https://www.speedtest.net/result/c/d3690a15-038d-4d7a-835e-7949c3d3f9a1,official
OLT Punto Rojo 1,2025-08-21T02:11:46.034459,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.237,415.169704,443.067424,565230952,504476435,,,,,Telecable Economico,200.229.0.182,38df515c-78a5-4297-b7b3-498ccad68c39,https://www.speedtest.net/result/c/38df515c-78a5-4297-b7b3-498ccad68c39,official
OLT Punto Rojo 1,2025-08-21T02:12:22.692459,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.942,16.545888,444.698512,28734200,532068037,,,,,Telecable Economico,200.229.0.182,2ce2130b-c0aa-4fef-a872-569a7dc36b18,https://www.speedtest.net/result/c/2ce2130b-c0aa-4fef-a872-569a7dc36b18,official
OLT Punto Rojo 1,2025-08-21T02:17:53.571834,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.063,415.243456,443.59464,559746452,516900265,,,,,Telecable Economico,200.229.0.182,30a801e9-cb5f-4a3f-8ca1-75fe20f05d2f,https://www.speedtest.net/result/c/30a801e9-cb5f-4a3f-8ca1-75fe20f05d2f,official
OLT Punto Rojo 1,2025-08-21T02:18:33.733932,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.933,17.901112,439.38036,30547208,697797015,,,,,Telecable Economico,200.229.0.182,0863da1d-16f0-40e0-9a34-cc2bf3917776,https://www.speedtest.net/result/c/0863da1d-16f0-40e0-9a34-cc2bf3917776,official
OLT Punto Rojo 1,2025-08-21T02:24:05.388851,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.429,413.901488,443.525056,552719804,517382776,,,,,Telecable Economico,200.229.0.182,950ce9fa-6665-4a62-8e59-02f56f7f16ba,https://www.speedtest.net/result/c/950ce9fa-6665-4a62-8e59-02f56f7f16ba,official
OLT Punto Rojo 1,2025-08-21T02:24:44.574340,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.927,21.647312,445.348848,37670748,662686091,,,,,Telecable Economico,200.229.0.182,e5b6b3a0-1359-419b-a512-14d97d03b3e0,https://www.speedtest.net/result/c/e5b6b3a0-1359-419b-a512-14d97d03b3e0,official
OLT Punto Rojo 1,2025-08-21T02:30:14.829825,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.529,415.187256,443.85244,543973292,499352035,,,,,Telecable Economico,200.229.0.182,ad079fcd-1b02-45ae-b4fe-c2b75547b110,https://www.speedtest.net/result/c/ad079fcd-1b02-45ae-b4fe-c2b75547b110,official
OLT Punto Rojo 1,2025-08-21T02:30:54.178351,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.844,22.523472,439.184296,36072656,657101890,,,,,Telecable Economico,200.229.0.182,8ed688c4-7c01-42b6-89db-c716ef45a6de,https://www.speedtest.net/result/c/8ed688c4-7c01-42b6-89db-c716ef45a6de,official
OLT Punto Rojo 1,2025-08-21T02:36:25.744611,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.485,413.079384,444.80436,541073044,565434330,,,,,Telecable Economico,200.229.0.182,68c0c70e-36ad-43ef-bd00-9e1238ce218e,https://www.speedtest.net/result/c/68c0c70e-36ad-43ef-bd00-9e1238ce218e,official
OLT Punto Rojo 1,2025-08-21T02:37:00.512236,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.931,20.255264,415.539824,35463792,395385827,,,,,Telecable Economico,200.229.0.182,0923266c-6ac2-48df-9d8e-d5751ccb7f4a,https://www.speedtest.net/result/c/0923266c-6ac2-48df-9d8e-d5751ccb7f4a,official
OLT Punto Rojo 1,2025-08-21T02:42:31.235624,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.526,411.662552,444.118888,540980060,511983890,,,,,Telecable Economico,200.229.0.182,24b137ac-8ffb-43ad-9b89-2b454abdfa50,https://www.speedtest.net/result/c/24b137ac-8ffb-43ad-9b89-2b454abdfa50,official
OLT Punto Rojo 1,2025-08-21T02:43:04.062223,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.965,23.04456,425.675712,31703636,456807342,,,,,Telecable Economico,200.229.0.182,10a87d61-c87b-468b-bce1-65f7336dce59,https://www.speedtest.net/result/c/10a87d61-c87b-468b-bce1-65f7336dce59,official
OLT Punto Rojo 1,2025-08-21T02:48:34.625375,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.254,414.023488,443.701992,541098752,517604624,,,,,Telecable Economico,200.229.0.182,2be6a5e0-573d-4975-8971-26cd1559658f,https://www.speedtest.net/result/c/2be6a5e0-573d-4975-8971-26cd1559658f,official
OLT Punto Rojo 1,2025-08-21T02:49:07.591050,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.919,20.985112,423.289096,26604904,568733111,,,,,Telecable Economico,200.229.0.182,15124709-765f-408f-be57-676a087439f3,https://www.speedtest.net/result/c/15124709-765f-408f-be57-676a087439f3,official
OLT Punto Rojo 1,2025-08-21T02:54:39.047587,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.447,414.696184,443.930632,563698688,528234387,,,,,Telecable Economico,200.229.0.182,ed1100f3-0932-4318-a019-cafa29dd6d31,https://www.speedtest.net/result/c/ed1100f3-0932-4318-a019-cafa29dd6d31,official
OLT Punto Rojo 1,2025-08-21T02:55:19.541538,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",39.025,22.032608,440.92464,37026876,734531596,,,,,Telecable Economico,200.229.0.182,0b6a3945-bdfb-4d3c-86fa-761d5d91e4e5,https://www.speedtest.net/result/c/0b6a3945-bdfb-4d3c-86fa-761d5d91e4e5,official
OLT Punto Rojo 1,2025-08-21T03:00:50.831063,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.559,413.934192,446.143528,542995360,553683467,,,,,Telecable Economico,200.229.0.182,ccc50169-c950-49e7-b699-550949bf9bfc,https://www.speedtest.net/result/c/ccc50169-c950-49e7-b699-550949bf9bfc,official
OLT Punto Rojo 1,2025-08-21T03:01:19.876132,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.861,18.397408,417.28336,20913132,432131851,,,,,Telecable Economico,200.229.0.182,cc9b79ec-2f6a-4ff7-86be-ae71ebfeff85,https://www.speedtest.net/result/c/cc9b79ec-2f6a-4ff7-86be-ae71ebfeff85,official
OLT Punto Rojo 1,2025-08-21T03:06:50.885411,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.123,413.684648,443.897464,547478752,523386751,,,,,Telecable Economico,200.229.0.182,3cc81790-8df8-4295-af08-a1a1b1cda40b,https://www.speedtest.net/result/c/3cc81790-8df8-4295-af08-a1a1b1cda40b,official
OLT Punto Rojo 1,2025-08-21T03:07:27.472516,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.8,14.965096,437.098264,25804300,608726338,,,,,Telecable Economico,200.229.0.182,263bf118-b23a-492b-a07a-e383998800f3,https://www.speedtest.net/result/c/263bf118-b23a-492b-a07a-e383998800f3,official
OLT Punto Rojo 1,2025-08-21T03:12:59.395307,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.475,413.10512,443.250896,562521908,561186963,,,,,Telecable Economico,200.229.0.182,aada3e68-0cd0-487a-a1d5-510c4c056c85,https://www.speedtest.net/result/c/aada3e68-0cd0-487a-a1d5-510c4c056c85,official
OLT Punto Rojo 1,2025-08-21T03:13:32.436862,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.985,20.693984,422.628656,31045644,449008040,,,,,Telecable Economico,200.229.0.182,4afd9af5-e30b-4b59-96e5-97df801efb06,https://www.speedtest.net/result/c/4afd9af5-e30b-4b59-96e5-97df801efb06,official
OLT Punto Rojo 1,2025-08-21T03:19:04.099721,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.385,414.326872,443.998048,559386392,554854262,,,,,Telecable Economico,200.229.0.182,e5f29a24-bd42-4e92-bd70-502c4e5748fc,https://www.speedtest.net/result/c/e5f29a24-bd42-4e92-bd70-502c4e5748fc,official
OLT Punto Rojo 1,2025-08-21T03:19:33.702954,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.958,18.69412,446.37748,16182932,603219687,,,,,Telecable Economico,200.229.0.182,5d1419b6-74a3-45a5-a9db-918512806080,https://www.speedtest.net/result/c/5d1419b6-74a3-45a5-a9db-918512806080,official
OLT Punto Rojo 1,2025-08-21T03:25:04.691262,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.1,414.387016,443.791304,552892604,530019395,,,,,Telecable Economico,200.229.0.182,c8dd1772-854a-4277-9f62-76bf2af933e0,https://www.speedtest.net/result/c/c8dd1772-854a-4277-9f62-76bf2af933e0,official
OLT Punto Rojo 1,2025-08-21T03:25:36.678704,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.798,19.582944,418.613648,27669552,409547498,,,,,Telecable Economico,200.229.0.182,fd6ceb6d-8fbc-4e87-861f-373d19093c00,https://www.speedtest.net/result/c/fd6ceb6d-8fbc-4e87-861f-373d19093c00,official
OLT Punto Rojo 1,2025-08-21T03:31:08.220613,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.458,415.333696,443.655976,548591032,547526636,,,,,Telecable Economico,200.229.0.182,edcc83da-585e-42bc-b5e8-67a7fd6feb70,https://www.speedtest.net/result/c/edcc83da-585e-42bc-b5e8-67a7fd6feb70,official
OLT Punto Rojo 1,2025-08-21T03:31:45.753297,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.985,22.485336,427.356472,41387132,566138801,,,,,Telecable Economico,200.229.0.182,17fb1ce0-9127-4efc-bede-37a743d51052,https://www.speedtest.net/result/c/17fb1ce0-9127-4efc-bede-37a743d51052,official
OLT Punto Rojo 1,2025-08-21T03:37:16.304970,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.231,415.504456,444.304024,553346148,467913475,,,,,Telecable Economico,200.229.0.182,757eea70-adc3-4154-bfd7-524409f15620,https://www.speedtest.net/result/c/757eea70-adc3-4154-bfd7-524409f15620,official
OLT Punto Rojo 1,2025-08-21T03:37:50.552037,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.994,18.011024,404.233664,31607620,367244971,,,,,Telecable Economico,200.229.0.182,feba66dd-8e43-4a88-91d4-518d496482e5,https://www.speedtest.net/result/c/feba66dd-8e43-4a88-91d4-518d496482e5,official
OLT Punto Rojo 1,2025-08-21T03:43:21.476568,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.518,414.960528,443.956072,554047084,504747474,,,,,Telecable Economico,200.229.0.182,318955ef-3e80-455b-a153-29b883f937be,https://www.speedtest.net/result/c/318955ef-3e80-455b-a153-29b883f937be,official
OLT Punto Rojo 1,2025-08-21T03:44:00.696684,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.933,17.722808,438.487952,32285380,646161895,,,,,Telecable Economico,200.229.0.182,55b75ee1-ad28-4610-9839-76bfc8d34d83,https://www.speedtest.net/result/c/55b75ee1-ad28-4610-9839-76bfc8d34d83,official
OLT Punto Rojo 1,2025-08-21T03:49:32.296722,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.524,412.116824,444.9186,545874672,522228294,,,,,Telecable Economico,200.229.0.182,870840ed-4ba9-4b8b-87d5-5a85ea151262,https://www.speedtest.net/result/c/870840ed-4ba9-4b8b-87d5-5a85ea151262,official
OLT Punto Rojo 1,2025-08-21T03:50:10.860369,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.926,19.127232,445.01504,34980888,636247014,,,,,Telecable Economico,200.229.0.182,8471a4c5-3f74-4ccf-a327-e65518203599,https://www.speedtest.net/result/c/8471a4c5-3f74-4ccf-a327-e65518203599,official
OLT Punto Rojo 1,2025-08-21T03:55:43.136603,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.472,414.502864,443.750048,553590924,548300205,,,,,Telecable Economico,200.229.0.182,5799662c-9cec-49f9-8201-1162f921e663,https://www.speedtest.net/result/c/5799662c-9cec-49f9-8201-1162f921e663,official
OLT Punto Rojo 1,2025-08-21T03:56:17.276208,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.965,16.81168,415.9804,27988664,404352617,,,,,Telecable Economico,200.229.0.182,da862855-f484-4e9a-9e73-9d57e4f0c7c8,https://www.speedtest.net/result/c/da862855-f484-4e9a-9e73-9d57e4f0c7c8,official
OLT Punto Rojo 1,2025-08-21T04:01:48.434868,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.43,415.087944,443.34956,559570244,523822423,,,,,Telecable Economico,200.229.0.182,d4039d1a-b755-43ac-911f-63689f4b7bb3,https://www.speedtest.net/result/c/d4039d1a-b755-43ac-911f-63689f4b7bb3,official
OLT Punto Rojo 1,2025-08-21T04:02:19.353965,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.962,15.430824,450.69984,8162772,800668990,,,,,Telecable Economico,200.229.0.182,c160fa27-e762-4101-bb55-64bf24af3617,https://www.speedtest.net/result/c/c160fa27-e762-4101-bb55-64bf24af3617,official
OLT Punto Rojo 1,2025-08-21T04:07:50.864746,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.465,415.411856,443.532432,559262928,529293846,,,,,Telecable Economico,200.229.0.182,62fe609e-3658-43d3-9871-8b75c14fc6ca,https://www.speedtest.net/result/c/62fe609e-3658-43d3-9871-8b75c14fc6ca,official
OLT Punto Rojo 1,2025-08-21T04:08:29.309174,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",39.059,17.62272,437.431312,29636468,607870014,,,,,Telecable Economico,200.229.0.182,3fbd5089-db00-4bba-a3ea-0178f88a8696,https://www.speedtest.net/result/c/3fbd5089-db00-4bba-a3ea-0178f88a8696,official
OLT Punto Rojo 1,2025-08-21T04:13:59.636137,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.17,413.340608,443.3508,558778696,463109321,,,,,Telecable Economico,200.229.0.182,4645cd6f-0f1c-4d59-ae54-d37e92f681c8,https://www.speedtest.net/result/c/4645cd6f-0f1c-4d59-ae54-d37e92f681c8,official
OLT Punto Rojo 1,2025-08-21T04:14:38.871219,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.982,23.968104,439.987408,37704636,638594040,,,,,Telecable Economico,200.229.0.182,18ae52da-b04f-47ca-a561-0bd5b1bd9468,https://www.speedtest.net/result/c/18ae52da-b04f-47ca-a561-0bd5b1bd9468,official
OLT Punto Rojo 1,2025-08-21T04:20:09.905318,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.268,413.914776,443.302408,553806460,505518385,,,,,Telecable Economico,200.229.0.182,5819d017-23da-4d3f-bf6e-96ec80d44d05,https://www.speedtest.net/result/c/5819d017-23da-4d3f-bf6e-96ec80d44d05,official
OLT Punto Rojo 1,2025-08-21T04:20:47.150595,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.885,44.437352,407.996368,91822360,502572734,,,,,Telecable Economico,200.229.0.182,c9c281ff-70f0-473f-8bf3-7fe0c32850fc,https://www.speedtest.net/result/c/c9c281ff-70f0-473f-8bf3-7fe0c32850fc,official
OLT Punto Rojo 1,2025-08-21T04:26:17.085299,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.224,414.024352,443.92896,554707024,469531169,,,,,Telecable Economico,200.229.0.182,6905cfee-2e22-44c6-9e1a-cd309d14b6a9,https://www.speedtest.net/result/c/6905cfee-2e22-44c6-9e1a-cd309d14b6a9,official
OLT Punto Rojo 1,2025-08-21T04:26:45.326266,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.984,21.45444,440.861512,12350764,626232385,,,,,Telecable Economico,200.229.0.182,7d6cc561-d4f6-42ca-abf7-00ceedd09ba4,https://www.speedtest.net/result/c/7d6cc561-d4f6-42ca-abf7-00ceedd09ba4,official
OLT Punto Rojo 1,2025-08-21T04:32:16.636497,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.524,414.497128,444.631296,548281560,554095966,,,,,Telecable Economico,200.229.0.182,bf84b89b-85df-4457-a679-c41b803a7814,https://www.speedtest.net/result/c/bf84b89b-85df-4457-a679-c41b803a7814,official
OLT Punto Rojo 1,2025-08-21T04:32:55.546896,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.957,19.147424,436.058776,33536412,634610095,,,,,Telecable Economico,200.229.0.182,3dd0f09a-20a8-4c01-88f3-b38e0e8ebbf8,https://www.speedtest.net/result/c/3dd0f09a-20a8-4c01-88f3-b38e0e8ebbf8,official
OLT Punto Rojo 1,2025-08-21T04:38:26.610177,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.268,414.357912,443.588056,553008972,522393205,,,,,Telecable Economico,200.229.0.182,22342984-8808-45e5-ba3f-5fc4e1175fec,https://www.speedtest.net/result/c/22342984-8808-45e5-ba3f-5fc4e1175fec,official
OLT Punto Rojo 1,2025-08-21T04:39:03.840064,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.947,21.333264,399.971152,34510984,485682942,,,,,Telecable Economico,200.229.0.182,4867883a-6613-4106-a1c3-dd4944c910c9,https://www.speedtest.net/result/c/4867883a-6613-4106-a1c3-dd4944c910c9,official
OLT Punto Rojo 1,2025-08-21T04:44:34.859699,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.247,411.897872,443.655728,529415572,547217306,,,,,Telecable Economico,200.229.0.182,b3a7e321-8a3f-4e52-846c-0360d25b8276,https://www.speedtest.net/result/c/b3a7e321-8a3f-4e52-846c-0360d25b8276,official
