device,timestamp,server_id,server_name,server_country,server_sponsor,server_host,server_location,ping_ms,download_mbps,upload_mbps,download_bytes,upload_bytes,bytes_sent,bytes_received,client_ip,client_isp,isp,interface_external_ip,result_id,result_url,cli_type
OLT Punto Rojo 1,2025-08-21T04:45:07.264794,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.893,19.485928,436.54188,22141572,587173230,,,,,Telecable Economico,200.229.0.182,57550c90-e5c0-480d-bdc3-e3568c2d3728,https://www.speedtest.net/result/c/57550c90-e5c0-480d-bdc3-e3568c2d3728,official
OLT Punto Rojo 1,2025-08-21T04:50:38.663712,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.268,414.986368,443.697776,554427740,548453065,,,,,Telecable Economico,200.229.0.182,f1dc86e4-1288-4e15-b241-aa254ee179d8,https://www.speedtest.net/result/c/f1dc86e4-1288-4e15-b241-aa254ee179d8,official
OLT Punto Rojo 1,2025-08-21T04:51:17.283571,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.823,24.148304,434.622144,40068324,590500506,,,,,Telecable Economico,200.229.0.182,65871f4f-05e8-4fc2-a5a3-85d820a62cd7,https://www.speedtest.net/result/c/65871f4f-05e8-4fc2-a5a3-85d820a62cd7,official
OLT Punto Rojo 1,2025-08-21T04:56:47.708809,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.226,413.645512,442.54724,557531024,486986906,,,,,Telecable Economico,200.229.0.182,15f3a435-dc29-41b2-b201-477b7a6f5cfe,https://www.speedtest.net/result/c/15f3a435-dc29-41b2-b201-477b7a6f5cfe,official
OLT Punto Rojo 1,2025-08-21T04:57:26.382060,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.996,20.664488,440.357784,36501612,620723920,,,,,Telecable Economico,200.229.0.182,9d5c2340-dee7-436e-bc94-773d4cf16384,https://www.speedtest.net/result/c/9d5c2340-dee7-436e-bc94-773d4cf16384,official
OLT Punto Rojo 1,2025-08-21T05:02:57.475335,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.207,414.386104,443.921568,564227520,511882245,,,,,Telecable Economico,200.229.0.182,162a9354-8558-4f80-b862-2794a2782edc,https://www.speedtest.net/result/c/162a9354-8558-4f80-b862-2794a2782edc,official
OLT Punto Rojo 1,2025-08-21T05:03:31.650951,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.837,23.640192,402.180168,41262876,363728633,,,,,Telecable Economico,200.229.0.182,5f31f223-cfac-431c-93d6-588c711aab47,https://www.speedtest.net/result/c/5f31f223-cfac-431c-93d6-588c711aab47,official
OLT Punto Rojo 1,2025-08-21T05:09:02.601594,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.47,414.068824,444.330632,547847267,516622484,,,,,Telecable Economico,200.229.0.182,c5526f4e-40ed-4f7c-aeea-da29c6def1bc,https://www.speedtest.net/result/c/c5526f4e-40ed-4f7c-aeea-da29c6def1bc,official
OLT Punto Rojo 1,2025-08-21T05:09:37.068063,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.91,19.543584,427.443264,29090024,472479486,,,,,Telecable Economico,200.229.0.182,3454c62b-e5ce-4402-b897-c371be8cebd5,https://www.speedtest.net/result/c/3454c62b-e5ce-4402-b897-c371be8cebd5,official
OLT Punto Rojo 1,2025-08-21T05:15:07.805165,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.489,414.654624,443.946296,554595768,499852975,,,,,Telecable Economico,200.229.0.182,75aca78e-5d63-4b3e-85ce-e9368849f472,https://www.speedtest.net/result/c/75aca78e-5d63-4b3e-85ce-e9368849f472,official
OLT Punto Rojo 1,2025-08-21T05:15:42.661002,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.769,18.450536,424.29492,32261376,427476411,,,,,Telecable Economico,200.229.0.182,9f764a57-9333-4244-b68f-c8a5614ab529,https://www.speedtest.net/result/c/9f764a57-9333-4244-b68f-c8a5614ab529,official
OLT Punto Rojo 1,2025-08-21T05:21:14.656502,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.492,414.940176,444.128824,549609752,561220290,,,,,Telecable Economico,200.229.0.182,a2315ce9-c055-47cb-96a3-8394c2c9e0f9,https://www.speedtest.net/result/c/a2315ce9-c055-47cb-96a3-8394c2c9e0f9,official
OLT Punto Rojo 1,2025-08-21T05:21:50.853339,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.783,18.799848,438.688576,20920192,737079236,,,,,Telecable Economico,200.229.0.182,e6cf07c2-91ff-4c11-99ae-f69bb8f176aa,https://www.speedtest.net/result/c/e6cf07c2-91ff-4c11-99ae-f69bb8f176aa,official
OLT Punto Rojo 1,2025-08-21T05:27:20.755392,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.405,414.017624,443.249816,549196572,468982867,,,,,Telecable Economico,200.229.0.182,c169d340-136c-42d9-a916-6f6ee74843c5,https://www.speedtest.net/result/c/c169d340-136c-42d9-a916-6f6ee74843c5,official
OLT Punto Rojo 1,2025-08-21T05:27:49.608221,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.917,20.6282,441.369992,17795436,558380218,,,,,Telecable Economico,200.229.0.182,c5925180-15cc-4bd5-84c7-11bb62d1b755,https://www.speedtest.net/result/c/c5925180-15cc-4bd5-84c7-11bb62d1b755,official
OLT Punto Rojo 1,2025-08-21T05:33:20.670288,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.482,412.734664,442.958912,552229256,547964871,,,,,Telecable Economico,200.229.0.182,ad1a224b-8335-4d3a-8d47-0ebdede93e8b,https://www.speedtest.net/result/c/ad1a224b-8335-4d3a-8d47-0ebdede93e8b,official
OLT Punto Rojo 1,2025-08-21T05:33:55.522322,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",39.063,21.50052,420.559352,39046036,389767989,,,,,Telecable Economico,200.229.0.182,157486a5-dad3-4c4b-bd0e-482f29eaea61,https://www.speedtest.net/result/c/157486a5-dad3-4c4b-bd0e-482f29eaea61,official
OLT Punto Rojo 1,2025-08-21T05:39:26.001002,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.424,412.678536,443.727048,540944552,523670969,,,,,Telecable Economico,200.229.0.182,a8ca6cfe-85f8-4fe0-8e07-13474c038a76,https://www.speedtest.net/result/c/a8ca6cfe-85f8-4fe0-8e07-13474c038a76,official
OLT Punto Rojo 1,2025-08-21T05:40:04.834144,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",39.036,19.485408,442.206296,33803280,642559865,,,,,Telecable Economico,200.229.0.182,118b9abe-ce3c-4f58-a891-910781edfe36,https://www.speedtest.net/result/c/118b9abe-ce3c-4f58-a891-910781edfe36,official
OLT Punto Rojo 1,2025-08-21T05:45:36.102851,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.036,415.516944,443.600192,542915084,554403898,,,,,Telecable Economico,200.229.0.182,ffaab465-62a7-4d5b-bd6c-1caba9073c55,https://www.speedtest.net/result/c/ffaab465-62a7-4d5b-bd6c-1caba9073c55,official
OLT Punto Rojo 1,2025-08-21T05:46:18.795238,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",39.028,20.163256,444.820064,35915632,800068292,,,,,Telecable Economico,200.229.0.182,a21ca808-6b81-4671-8b61-1c9eea461027,https://www.speedtest.net/result/c/a21ca808-6b81-4671-8b61-1c9eea461027,official
OLT Punto Rojo 1,2025-08-21T05:51:50.740766,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.291,415.209464,444.353088,570473708,554364983,,,,,Telecable Economico,200.229.0.182,c7df55c7-7752-4b0e-9d49-e56da569d6aa,https://www.speedtest.net/result/c/c7df55c7-7752-4b0e-9d49-e56da569d6aa,official
OLT Punto Rojo 1,2025-08-21T05:52:28.807516,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.93,24.740928,438.977888,43140836,590401996,,,,,Telecable Economico,200.229.0.182,e5501746-3bb8-492a-9fba-079435b3ef38,https://www.speedtest.net/result/c/e5501746-3bb8-492a-9fba-079435b3ef38,official
OLT Punto Rojo 1,2025-08-21T05:57:59.309465,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.266,411.38688,442.60144,569800768,468664402,,,,,Telecable Economico,200.229.0.182,f0cd2d48-60a8-4508-8c3d-d9df9c5a375b,https://www.speedtest.net/result/c/f0cd2d48-60a8-4508-8c3d-d9df9c5a375b,official
OLT Punto Rojo 1,2025-08-21T05:58:33.660561,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.745,23.949616,414.853024,38436052,382723291,,,,,Telecable Economico,200.229.0.182,08808ddb-a231-4f6c-a9cf-e678478f7f92,https://www.speedtest.net/result/c/08808ddb-a231-4f6c-a9cf-e678478f7f92,official
OLT Punto Rojo 1,2025-08-21T06:04:05.356464,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.211,414.698864,443.809048,548957360,566212206,,,,,Telecable Economico,200.229.0.182,8864e531-2020-4654-bc4f-e9bb20fdda8b,https://www.speedtest.net/result/c/8864e531-2020-4654-bc4f-e9bb20fdda8b,official
OLT Punto Rojo 1,2025-08-21T06:04:34.963127,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.957,15.856264,430.087224,15653432,512753615,,,,,Telecable Economico,200.229.0.182,f1e0292a-5940-4ab5-a897-4c4f609c54a0,https://www.speedtest.net/result/c/f1e0292a-5940-4ab5-a897-4c4f609c54a0,official
OLT Punto Rojo 1,2025-08-21T06:10:05.967452,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.321,413.937624,443.40972,548174284,523379260,,,,,Telecable Economico,200.229.0.182,808b1820-d0e1-4635-a103-938dcc491a0c,https://www.speedtest.net/result/c/808b1820-d0e1-4635-a103-938dcc491a0c,official
OLT Punto Rojo 1,2025-08-21T06:10:44.741481,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.951,23.386176,440.776736,40117744,635311005,,,,,Telecable Economico,200.229.0.182,a3ad7286-fedb-4c91-83ee-41bc3a23d44c,https://www.speedtest.net/result/c/a3ad7286-fedb-4c91-83ee-41bc3a23d44c,official
OLT Punto Rojo 1,2025-08-21T06:16:15.209455,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.46,414.18196,443.501344,544232808,516271960,,,,,Telecable Economico,200.229.0.182,bc20e2f7-11fc-4965-beff-1905d92e4044,https://www.speedtest.net/result/c/bc20e2f7-11fc-4965-beff-1905d92e4044,official
OLT Punto Rojo 1,2025-08-21T06:16:51.175639,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",39.016,19.237768,438.57464,27892648,630026571,,,,,Telecable Economico,200.229.0.182,80067c92-c4bd-4b9f-ba25-d17d65542187,https://www.speedtest.net/result/c/80067c92-c4bd-4b9f-ba25-d17d65542187,official
OLT Punto Rojo 1,2025-08-21T06:22:22.171431,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.471,414.290208,443.67948,558585496,524069922,,,,,Telecable Economico,200.229.0.182,decc431e-59a9-4f0c-8b1d-42cf80537e59,https://www.speedtest.net/result/c/decc431e-59a9-4f0c-8b1d-42cf80537e59,official
OLT Punto Rojo 1,2025-08-21T06:23:02.567467,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",39.094,20.163408,442.836904,31750232,778510841,,,,,Telecable Economico,200.229.0.182,1a2bdc74-5e0e-4d14-9b37-963806c5de94,https://www.speedtest.net/result/c/1a2bdc74-5e0e-4d14-9b37-963806c5de94,official
OLT Punto Rojo 1,2025-08-21T06:28:33.653113,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.242,413.35068,445.794272,551904788,528654231,,,,,Telecable Economico,200.229.0.182,02aca241-9a43-4f5a-84df-54102122d1a1,https://www.speedtest.net/result/c/02aca241-9a43-4f5a-84df-54102122d1a1,official
OLT Punto Rojo 1,2025-08-21T06:29:09.978949,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.843,18.795848,442.870432,22312424,793563714,,,,,Telecable Economico,200.229.0.182,2b665ae9-dd31-4d3a-8b77-aea5479f33b7,https://www.speedtest.net/result/c/2b665ae9-dd31-4d3a-8b77-aea5479f33b7,official
OLT Punto Rojo 1,2025-08-21T06:34:39.930164,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.257,411.158872,442.97084,509208732,486125739,,,,,Telecable Economico,200.229.0.182,9d5d021c-3f91-46dc-b394-68c4cf379321,https://www.speedtest.net/result/c/9d5d021c-3f91-46dc-b394-68c4cf379321,official
OLT Punto Rojo 1,2025-08-21T06:35:19.814479,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.725,20.919808,446.613832,31507660,795726190,,,,,Telecable Economico,200.229.0.182,d1b0cc65-be41-44f1-9982-53ef908912fc,https://www.speedtest.net/result/c/d1b0cc65-be41-44f1-9982-53ef908912fc,official
OLT Punto Rojo 1,2025-08-21T06:40:50.425705,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.932,414.623848,444.047384,558749580,497939674,,,,,Telecable Economico,200.229.0.182,1bd5408b-c4ec-4160-bb12-61d33d15af25,https://www.speedtest.net/result/c/1bd5408b-c4ec-4160-bb12-61d33d15af25,official
OLT Punto Rojo 1,2025-08-21T06:41:31.497839,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.733,25.08572,434.904824,42546384,739288707,,,,,Telecable Economico,200.229.0.182,4ba398ee-45a3-4c74-a52c-a2cb99e26c26,https://www.speedtest.net/result/c/4ba398ee-45a3-4c74-a52c-a2cb99e26c26,official
OLT Punto Rojo 1,2025-08-21T06:47:02.398034,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.121,413.921344,444.038832,547136172,516469529,,,,,Telecable Economico,200.229.0.182,776c7e24-6c43-4ced-aef6-fc0a976c10e4,https://www.speedtest.net/result/c/776c7e24-6c43-4ced-aef6-fc0a976c10e4,official
OLT Punto Rojo 1,2025-08-21T06:47:33.076550,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.988,17.412736,415.113512,21845052,393339713,,,,,Telecable Economico,200.229.0.182,465ccc8e-2ac2-4dfd-8bb6-72e71ec710dc,https://www.speedtest.net/result/c/465ccc8e-2ac2-4dfd-8bb6-72e71ec710dc,official
OLT Punto Rojo 1,2025-08-21T06:53:04.623616,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.327,414.085248,443.932232,547717624,548099689,,,,,Telecable Economico,200.229.0.182,ebd48e90-d3af-421f-8114-3f609bc33ab7,https://www.speedtest.net/result/c/ebd48e90-d3af-421f-8114-3f609bc33ab7,official
OLT Punto Rojo 1,2025-08-21T06:53:45.358322,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.471,17.953896,440.949864,30489316,741743935,,,,,Telecable Economico,200.229.0.182,21cff83c-0ddd-46f9-9c5b-40d59b81f929,https://www.speedtest.net/result/c/21cff83c-0ddd-46f9-9c5b-40d59b81f929,official
OLT Punto Rojo 1,2025-08-21T06:59:16.286947,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.302,416.657456,443.430464,562221068,516226844,,,,,Telecable Economico,200.229.0.182,e277faa0-d976-471e-9908-fb7008fecf03,https://www.speedtest.net/result/c/e277faa0-d976-471e-9908-fb7008fecf03,official
OLT Punto Rojo 1,2025-08-21T06:59:50.016188,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",39.027,22.348848,430.709616,31409940,506569019,,,,,Telecable Economico,200.229.0.182,ee1fc1c9-222a-4378-9f3d-f16c41aced09,https://www.speedtest.net/result/c/ee1fc1c9-222a-4378-9f3d-f16c41aced09,official
OLT Punto Rojo 1,2025-08-21T07:05:20.972809,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.231,414.221776,444.139984,559200592,528030691,,,,,Telecable Economico,200.229.0.182,d5409929-574e-4594-a3af-106b978283e8,https://www.speedtest.net/result/c/d5409929-574e-4594-a3af-106b978283e8,official
OLT Punto Rojo 1,2025-08-21T07:06:00.599206,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.991,20.044144,439.118888,34125216,671427936,,,,,Telecable Economico,200.229.0.182,e4a02d64-1ce1-44e4-bd82-c2b83a4f9b6c,https://www.speedtest.net/result/c/e4a02d64-1ce1-44e4-bd82-c2b83a4f9b6c,official
OLT Punto Rojo 1,2025-08-21T07:11:32.011459,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.272,412.618512,444.304376,541582776,554999098,,,,,Telecable Economico,200.229.0.182,8ff6154e-2edc-4ce0-b3fb-8bcc3f3afed9,https://www.speedtest.net/result/c/8ff6154e-2edc-4ce0-b3fb-8bcc3f3afed9,official
OLT Punto Rojo 1,2025-08-21T07:12:07.161937,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",39.024,21.851176,419.140552,32504240,584767574,,,,,Telecable Economico,200.229.0.182,519883f0-f57e-40aa-b773-7301b1cc9b1a,https://www.speedtest.net/result/c/519883f0-f57e-40aa-b773-7301b1cc9b1a,official
OLT Punto Rojo 1,2025-08-21T07:17:38.247291,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.204,415.287744,443.395744,551705696,522924264,,,,,Telecable Economico,200.229.0.182,8aefc7c3-8795-4e2a-a6cc-d3ce4ec3a43c,https://www.speedtest.net/result/c/8aefc7c3-8795-4e2a-a6cc-d3ce4ec3a43c,official
OLT Punto Rojo 1,2025-08-21T07:18:10.546648,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.829,21.059136,448.639736,14434876,800316047,,,,,Telecable Economico,200.229.0.182,0b818345-9532-41d5-96ce-dcd7ea58a402,https://www.speedtest.net/result/c/0b818345-9532-41d5-96ce-dcd7ea58a402,official
OLT Punto Rojo 1,2025-08-21T07:23:42.818464,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.444,415.089208,443.900848,554102152,566340054,,,,,Telecable Economico,200.229.0.182,1d2294ad-c3d1-4a9d-bbfd-c9951802b1a2,https://www.speedtest.net/result/c/1d2294ad-c3d1-4a9d-bbfd-c9951802b1a2,official
OLT Punto Rojo 1,2025-08-21T07:24:10.804630,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.917,16.087032,424.055456,16240824,412034301,,,,,Telecable Economico,200.229.0.182,7b9f2b02-7df0-4311-a155-a6d6da801650,https://www.speedtest.net/result/c/7b9f2b02-7df0-4311-a155-a6d6da801650,official
OLT Punto Rojo 1,2025-08-21T07:29:42.599136,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.445,414.355384,444.088624,553464464,547628817,,,,,Telecable Economico,200.229.0.182,52bda348-f9d0-4d89-a281-bee170b988c7,https://www.speedtest.net/result/c/52bda348-f9d0-4d89-a281-bee170b988c7,official
OLT Punto Rojo 1,2025-08-21T07:30:09.846456,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.801,16.336496,425.91496,15472696,405392401,,,,,Telecable Economico,200.229.0.182,2dd34339-ab27-4ead-9954-6eeddcb05593,https://www.speedtest.net/result/c/2dd34339-ab27-4ead-9954-6eeddcb05593,official
OLT Punto Rojo 1,2025-08-21T07:35:41.181616,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.214,415.230296,444.143248,545475076,560344733,,,,,Telecable Economico,200.229.0.182,3b739100-3be2-4e57-8aca-5002ec967c6d,https://www.speedtest.net/result/c/3b739100-3be2-4e57-8aca-5002ec967c6d,official
OLT Punto Rojo 1,2025-08-21T07:36:17.575719,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.956,20.010592,445.226072,24782012,778060001,,,,,Telecable Economico,200.229.0.182,d35df931-8ca9-4d96-916f-c93f28f0473a,https://www.speedtest.net/result/c/d35df931-8ca9-4d96-916f-c93f28f0473a,official
OLT Punto Rojo 1,2025-08-21T07:41:48.285276,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.36,414.406656,443.8526,553799984,511339685,,,,,Telecable Economico,200.229.0.182,96319c1e-5492-496d-a071-76e6fb766e77,https://www.speedtest.net/result/c/96319c1e-5492-496d-a071-76e6fb766e77,official
OLT Punto Rojo 1,2025-08-21T07:42:21.275808,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",39.044,14.219808,437.88132,18252924,588999643,,,,,Telecable Economico,200.229.0.182,bdc13f87-b1ff-45f7-8eb7-bd5fb3f97dd2,https://www.speedtest.net/result/c/bdc13f87-b1ff-45f7-8eb7-bd5fb3f97dd2,official
OLT Punto Rojo 1,2025-08-21T07:47:52.006129,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.237,413.602576,444.071808,553425220,512358267,,,,,Telecable Economico,200.229.0.182,92df26f3-28f5-44b2-baa7-bd89cbd65319,https://www.speedtest.net/result/c/92df26f3-28f5-44b2-baa7-bd89cbd65319,official
OLT Punto Rojo 1,2025-08-21T07:48:27.445525,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.987,17.947656,445.654032,19245560,793097571,,,,,Telecable Economico,200.229.0.182,6960e9f4-604e-4159-b7a8-d896742a681e,https://www.speedtest.net/result/c/6960e9f4-604e-4159-b7a8-d896742a681e,official
OLT Punto Rojo 1,2025-08-21T07:53:59.381426,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.209,414.485392,443.37444,548381556,566648742,,,,,Telecable Economico,200.229.0.182,36b3c894-7556-421d-98a6-5f5a19d806a7,https://www.speedtest.net/result/c/36b3c894-7556-421d-98a6-5f5a19d806a7,official
